PlayerID,PurchaseAmount,PurchaseDate
2183,9.99,2023-09-19
1475,1.99,2023-05-04
9323,9.99,2023-11-16
3889,0.99,2023-05-31
4011,19.99,2023-06-11
3778,9.99,2023-05-31
265,49.99,2023-12-16
9290,1.99,2023-08-24
656,1.99,2023-06-15
302,4.99,2023-02-21
9275,49.99,2023-04-23
1992,1.99,2023-12-01
8079,1.99,2023-09-04
6870,4.99,2023-05-15
8850,49.99,2023-06-25
2540,9.99,2023-03-24
2296,1.99,2023-06-11
5101,1.99,2023-06-18
7583,19.99,2023-03-11
2011,4.99,2023-05-28
3023,4.99,2023-01-20
9976,49.99,2023-01-20
8044,9.99,2023-03-23
5759,49.99,2023-11-21
3316,1.99,2023-04-03
5544,0.99,2023-03-10
2017,0.99,2023-11-17
9573,9.99,2023-04-14
7688,19.99,2023-05-06
4309,4.99,2023-12-11
4596,19.99,2023-03-28
6543,19.99,2023-04-09
1602,19.99,2023-05-18
6509,0.99,2023-07-11
1532,9.99,2023-12-21
1324,0.99,2023-11-04
424,9.99,2023-05-04
4404,4.99,2023-02-06
7604,19.99,2023-02-26
1064,1.99,2023-02-22
3195,49.99,2023-10-30
8739,19.99,2023-09-23
8640,9.99,2023-11-04
238,4.99,2023-12-05
2932,4.99,2023-10-06
7546,0.99,2023-02-22
2507,9.99,2023-08-21
9870,9.99,2023-06-17
2471,1.99,2023-07-05
5039,49.99,2023-12-13
3154,19.99,2023-11-13
5770,49.99,2023-10-23
9241,4.99,2023-10-24
792,4.99,2023-02-08
4185,49.99,2023-01-19
9631,49.99,2023-08-18
867,49.99,2023-12-25
195,1.99,2023-09-15
547,4.99,2023-07-13
3453,1.99,2023-07-11
3567,4.99,2023-11-10
6374,19.99,2023-06-20
1937,4.99,2023-02-04
2746,9.99,2023-03-17
4036,1.99,2023-10-01
9281,1.99,2023-11-21
2023,49.99,2023-01-31
6423,0.99,2023-10-29
6843,1.99,2023-03-20
9437,1.99,2023-07-20
9230,4.99,2023-11-16
9412,1.99,2023-04-25
19,9.99,2023-12-25
2840,1.99,2023-10-21
25,4.99,2023-01-29
2500,1.99,2023-10-24
4093,1.99,2023-08-09
5998,49.99,2023-10-11
8002,9.99,2023-11-10
7265,9.99,2023-02-10
691,0.99,2023-07-18
5303,9.99,2023-12-07
680,1.99,2023-11-11
5444,4.99,2023-01-27
7705,4.99,2023-02-20
1405,1.99,2023-03-23
4860,49.99,2023-09-14
7470,1.99,2023-10-26
1269,19.99,2023-10-23
8554,1.99,2023-05-10
3800,9.99,2023-10-28
8709,19.99,2023-03-06
772,49.99,2023-12-24
2045,19.99,2023-09-03
779,4.99,2023-08-31
4281,4.99,2023-12-09
2078,0.99,2023-09-30
929,9.99,2023-11-19
3057,49.99,2023-08-22
636,0.99,2023-10-07
1799,9.99,2023-06-14
5707,19.99,2023-02-25
4208,19.99,2023-04-24
6116,4.99,2023-10-26
2696,19.99,2023-11-22
2909,1.99,2023-09-03
1615,19.99,2023-07-09
3861,4.99,2023-09-09
3848,19.99,2023-10-14
2102,9.99,2023-08-28
6293,9.99,2023-10-10
5165,19.99,2023-07-05
3623,1.99,2023-06-02
7341,0.99,2023-01-07
8569,49.99,2023-12-21
5692,0.99,2023-09-13
1938,49.99,2023-03-19
3202,19.99,2023-08-21
669,49.99,2023-04-03
3958,1.99,2023-05-13
328,49.99,2023-05-20
8453,19.99,2023-09-17
6109,4.99,2023-04-21
2186,19.99,2023-07-05
5611,9.99,2023-11-07
7890,0.99,2023-01-29
2336,1.99,2023-06-17
7651,19.99,2023-11-03
2480,1.99,2023-11-26
6774,9.99,2023-08-30
1496,19.99,2023-07-28
536,4.99,2023-01-03
9962,19.99,2023-01-10
9501,19.99,2023-09-17
7944,4.99,2023-04-16
4573,0.99,2023-08-15
3950,0.99,2023-07-24
5412,0.99,2023-09-04
1209,1.99,2023-03-24
8042,19.99,2023-12-28
772,0.99,2023-02-21
8357,0.99,2023-04-04
412,9.99,2023-03-30
4700,1.99,2023-03-13
2243,1.99,2023-07-21
5478,19.99,2023-08-23
1814,4.99,2023-01-26
1952,49.99,2023-03-01
668,0.99,2023-08-15
9590,1.99,2023-05-27
7373,49.99,2023-04-15
9430,9.99,2023-05-10
7524,9.99,2023-05-24
8565,9.99,2023-10-19
518,1.99,2023-02-02
5359,0.99,2023-08-04
7714,9.99,2023-10-08
1934,9.99,2023-10-07
1782,1.99,2023-08-22
7036,9.99,2023-09-18
6395,0.99,2023-09-17
9148,4.99,2023-10-31
9313,49.99,2023-05-10
5032,0.99,2023-02-21
9600,9.99,2023-09-15
1592,9.99,2023-12-01
99,0.99,2023-06-23
3253,4.99,2023-03-02
1708,19.99,2023-10-08
3373,9.99,2023-09-07
8548,9.99,2023-07-20
6688,0.99,2023-09-01
674,0.99,2023-07-07
2788,19.99,2023-01-08
7493,1.99,2023-04-30
1404,9.99,2023-05-03
280,9.99,2023-07-03
6698,0.99,2023-12-24
5208,1.99,2023-12-29
5694,1.99,2023-11-02
1798,1.99,2023-10-13
4083,4.99,2023-11-15
8016,4.99,2023-03-24
8892,9.99,2023-02-06
8575,19.99,2023-02-03
9034,4.99,2023-02-01
848,49.99,2023-06-06
5425,19.99,2023-08-16
9096,1.99,2023-08-17
5587,19.99,2023-07-10
589,19.99,2023-08-31
2828,0.99,2023-06-23
3451,9.99,2023-12-13
3703,4.99,2023-09-24
8173,9.99,2023-04-18
988,19.99,2023-01-15
8099,1.99,2023-11-23
7799,9.99,2023-02-01
5429,49.99,2023-04-04
251,19.99,2023-09-22
6723,4.99,2023-09-29
7770,49.99,2023-01-20
2941,0.99,2023-04-21
9316,9.99,2023-10-26
4284,49.99,2023-06-16
5472,0.99,2023-11-02
2162,1.99,2023-06-09
343,4.99,2023-10-09
1104,4.99,2023-05-08
8021,4.99,2023-07-01
9697,9.99,2023-05-14
6285,4.99,2023-09-01
2158,0.99,2023-12-03
5523,9.99,2023-08-02
4571,19.99,2023-08-08
4759,1.99,2023-04-07
9996,9.99,2023-12-03
2151,49.99,2023-04-16
3984,4.99,2023-04-29
8167,49.99,2023-09-07
8608,49.99,2023-04-07
4594,49.99,2023-05-19
5258,4.99,2023-02-05
5810,49.99,2023-04-05
4057,4.99,2023-10-30
7363,4.99,2023-07-28
8367,9.99,2023-07-31
1784,4.99,2023-11-14
3308,19.99,2023-12-30
2753,19.99,2023-04-19
4075,1.99,2023-02-02
4837,19.99,2023-06-24
8926,1.99,2023-10-17
1765,0.99,2023-11-10
3003,4.99,2023-04-10
7877,1.99,2023-04-16
1493,4.99,2023-07-07
5258,49.99,2023-02-18
9049,1.99,2023-11-08
1757,0.99,2023-12-19
6732,19.99,2023-04-16
5931,1.99,2023-10-02
4483,49.99,2023-05-15
8581,0.99,2023-07-12
356,1.99,2023-12-07
2942,4.99,2023-12-02
9424,9.99,2023-07-12
7999,19.99,2023-10-17
90,0.99,2023-03-13
9969,9.99,2023-01-18
2001,9.99,2023-01-11
5218,19.99,2023-12-24
5140,4.99,2023-06-27
785,4.99,2023-12-11
3201,4.99,2023-09-15
8265,4.99,2023-07-20
7459,1.99,2023-05-25
9097,0.99,2023-05-09
1218,19.99,2023-06-09
1014,9.99,2023-05-19
4163,49.99,2023-11-22
9429,49.99,2023-05-28
6166,4.99,2023-01-14
7685,1.99,2023-12-20
2326,19.99,2023-04-19
9881,1.99,2023-12-18
9754,49.99,2023-01-22
6317,0.99,2023-11-25
5522,9.99,2023-02-24
3449,9.99,2023-07-05
9106,19.99,2023-10-02
9859,19.99,2023-07-21
3608,4.99,2023-02-23
8129,49.99,2023-01-08
2284,49.99,2023-02-22
8681,0.99,2023-06-03
3771,1.99,2023-12-05
177,19.99,2023-02-04
1754,0.99,2023-07-22
3222,9.99,2023-10-15
353,1.99,2023-03-27
8967,49.99,2023-06-08
3119,4.99,2023-07-22
8698,9.99,2023-01-23
9064,1.99,2023-03-07
1544,19.99,2023-10-23
600,49.99,2023-09-18
2234,49.99,2023-12-19
8628,4.99,2023-05-15
4822,0.99,2024-01-01
2533,9.99,2023-01-12
3544,0.99,2023-06-02
7385,19.99,2023-11-12
660,49.99,2023-05-03
4559,4.99,2023-06-13
6570,9.99,2023-05-29
4531,9.99,2023-09-25
4738,49.99,2023-03-09
6950,4.99,2023-12-13
1827,9.99,2023-09-15
8850,4.99,2023-10-12
5985,4.99,2023-06-16
7907,9.99,2023-02-18
905,0.99,2023-07-01
2814,19.99,2023-06-07
435,0.99,2023-07-31
1657,49.99,2023-12-23
127,49.99,2023-07-18
1471,9.99,2023-02-08
2734,0.99,2023-10-14
7488,0.99,2023-06-22
3112,0.99,2023-01-31
4511,19.99,2023-12-16
5572,4.99,2023-10-11
7136,9.99,2023-03-22
2275,4.99,2023-10-21
6127,9.99,2023-01-02
9276,49.99,2023-02-17
9458,9.99,2023-04-08
1713,9.99,2023-10-22
5360,19.99,2023-09-22
9447,9.99,2023-05-11
2891,19.99,2023-03-04
2146,9.99,2023-01-07
6294,49.99,2023-09-28
8879,4.99,2023-04-03
6266,19.99,2023-05-27
114,19.99,2023-08-20
3000,4.99,2023-12-09
2302,1.99,2023-03-14
7001,19.99,2023-07-11
7385,19.99,2023-02-01
2752,1.99,2023-08-11
8107,9.99,2023-06-19
972,49.99,2023-11-21
5010,0.99,2023-10-06
4513,1.99,2023-12-20
5155,0.99,2023-09-06
2028,19.99,2023-10-24
6390,0.99,2023-12-01
1226,4.99,2023-11-24
894,49.99,2023-11-14
7008,9.99,2023-11-18
9467,19.99,2023-05-02
2977,1.99,2023-07-04
2441,4.99,2023-03-25
7641,9.99,2023-03-24
964,49.99,2023-11-21
5107,0.99,2023-07-20
859,49.99,2023-03-28
2389,1.99,2023-03-28
3797,4.99,2023-05-30
2194,19.99,2023-09-16
2069,19.99,2023-10-13
3807,0.99,2023-11-18
7165,4.99,2023-11-26
6024,9.99,2023-02-12
2535,1.99,2023-10-25
5964,9.99,2023-11-23
6817,9.99,2023-10-30
2081,19.99,2023-03-08
9171,49.99,2023-03-04
6822,9.99,2023-01-23
5631,1.99,2023-02-09
2702,0.99,2023-07-18
4324,9.99,2023-11-19
9786,1.99,2023-07-30
9697,9.99,2023-02-05
5441,1.99,2023-05-09
9816,19.99,2023-09-11
1202,9.99,2023-09-26
6068,4.99,2023-10-16
9582,49.99,2023-03-17
2248,0.99,2023-08-25
6453,4.99,2023-10-27
3479,1.99,2023-04-28
1499,49.99,2023-05-15
3186,4.99,2023-12-06
1705,4.99,2023-01-07
2766,49.99,2023-12-16
1911,0.99,2023-04-21
506,1.99,2023-06-23
2549,1.99,2023-09-28
3296,4.99,2023-05-13
753,49.99,2023-07-02
4242,9.99,2023-06-19
4514,0.99,2023-04-24
1877,9.99,2023-11-05
9614,0.99,2023-04-16
9223,19.99,2023-05-18
870,4.99,2023-12-12
8006,0.99,2023-12-23
7606,0.99,2023-02-02
4725,19.99,2023-12-05
6867,1.99,2023-01-17
4684,1.99,2023-03-21
1309,1.99,2023-09-08
7499,0.99,2023-05-22
8761,4.99,2023-03-18
4741,1.99,2023-03-07
1183,1.99,2023-04-07
202,0.99,2023-05-22
2050,9.99,2023-05-01
9356,4.99,2023-12-17
3303,1.99,2023-08-19
9159,49.99,2023-02-19
4090,9.99,2023-07-05
1606,49.99,2023-02-03
1380,4.99,2023-07-15
9755,19.99,2023-06-18
682,9.99,2023-09-06
4626,1.99,2023-06-17
6403,1.99,2023-09-14
9022,1.99,2023-05-08
7218,4.99,2023-05-07
8860,4.99,2023-11-15
4107,49.99,2023-08-23
2824,9.99,2023-12-15
7659,4.99,2023-06-20
7522,9.99,2023-06-27
5634,9.99,2023-01-08
1592,49.99,2023-07-29
2911,9.99,2023-10-30
7021,19.99,2023-06-03
9780,49.99,2023-12-19
8175,9.99,2023-09-01
2327,9.99,2023-04-21
5634,49.99,2023-10-21
1131,19.99,2023-04-18
9960,0.99,2023-09-01
7653,4.99,2023-07-09
8312,0.99,2023-12-31
7984,9.99,2023-10-17
9390,0.99,2023-06-29
4018,49.99,2023-08-17
8537,1.99,2023-07-21
8088,0.99,2023-10-01
5570,0.99,2023-10-20
5397,4.99,2023-12-13
166,9.99,2023-01-25
1551,1.99,2023-10-17
3433,19.99,2023-12-24
6797,49.99,2023-12-04
7551,49.99,2023-03-14
4605,1.99,2023-04-03
2359,9.99,2023-10-03
1093,1.99,2023-05-12
520,4.99,2023-07-15
7224,0.99,2023-07-23
3947,49.99,2023-08-02
2426,19.99,2023-07-19
1705,49.99,2023-02-05
4792,0.99,2023-02-26
8156,9.99,2024-01-01
2508,4.99,2023-10-05
7739,49.99,2023-10-01
5045,0.99,2023-09-16
8505,0.99,2023-10-27
3171,9.99,2023-11-05
9552,9.99,2023-09-28
340,4.99,2023-12-18
4826,49.99,2023-07-13
8335,1.99,2023-06-25
2732,1.99,2023-07-26
7730,0.99,2023-07-12
884,19.99,2023-07-13
1994,9.99,2023-09-11
4075,1.99,2023-08-16
3306,19.99,2023-11-04
4137,9.99,2023-01-01
1609,0.99,2023-07-27
503,19.99,2023-01-22
2536,49.99,2023-05-07
6874,49.99,2023-05-18
2505,0.99,2023-12-24
1346,49.99,2023-07-29
6390,1.99,2023-09-23
5297,49.99,2023-02-18
3575,49.99,2023-02-18
5356,9.99,2023-11-15
3468,1.99,2023-03-11
7913,49.99,2023-12-12
1834,4.99,2023-03-03
6482,49.99,2023-06-21
3154,49.99,2023-11-14
4277,1.99,2023-10-26
793,0.99,2023-11-18
9282,4.99,2023-04-17
166,0.99,2023-12-02
3513,49.99,2023-09-30
8152,4.99,2024-01-01
8917,4.99,2023-07-23
5390,9.99,2023-07-03
4231,9.99,2023-04-07
8565,4.99,2023-11-03
4107,4.99,2023-08-29
7187,4.99,2023-03-13
4750,4.99,2023-04-19
3486,49.99,2023-01-06
8063,9.99,2023-05-20
488,49.99,2023-12-13
7665,1.99,2023-12-05
3088,9.99,2023-12-13
6592,9.99,2023-09-23
4343,19.99,2023-11-30
1363,4.99,2023-07-21
9498,1.99,2023-02-26
247,19.99,2023-10-31
9802,0.99,2023-05-21
2745,1.99,2023-03-14
2968,19.99,2023-08-20
4872,4.99,2023-01-30
8643,9.99,2023-12-08
8347,0.99,2023-12-15
5424,19.99,2023-11-26
1228,0.99,2023-08-23
2985,9.99,2023-08-01
3066,9.99,2023-04-24
6161,1.99,2023-12-14
221,4.99,2023-09-21
1643,4.99,2023-11-27
3143,0.99,2023-04-05
1744,9.99,2023-06-03
3661,4.99,2023-10-30
6984,4.99,2023-11-01
7076,0.99,2023-06-14
1602,0.99,2023-10-12
5966,9.99,2023-12-03
9105,4.99,2023-05-29
4119,4.99,2023-06-15
1403,1.99,2023-05-17
1678,1.99,2023-03-26
1414,9.99,2023-10-24
7228,4.99,2023-07-02
7982,19.99,2023-08-09
4227,4.99,2023-05-16
1868,9.99,2023-05-20
3742,1.99,2023-06-03
7363,4.99,2023-11-18
2574,4.99,2023-02-16
723,1.99,2023-10-15
5681,19.99,2023-07-26
4775,1.99,2023-09-23
587,19.99,2023-09-26
2765,9.99,2023-07-03
6485,49.99,2023-05-23
2364,49.99,2023-09-16
1966,49.99,2023-10-17
3134,1.99,2023-02-06
4421,9.99,2023-03-16
5651,19.99,2023-11-13
8159,1.99,2023-05-13
5136,0.99,2023-01-23
1590,49.99,2023-08-18
4556,19.99,2023-08-18
6332,4.99,2023-09-21
5972,49.99,2023-06-01
6709,0.99,2023-07-14
2228,4.99,2023-08-09
232,0.99,2023-11-27
7520,4.99,2023-01-10
8671,9.99,2023-05-10
4269,1.99,2023-11-06
6459,4.99,2023-08-10
7929,19.99,2023-04-19
2482,4.99,2023-01-17
190,19.99,2023-01-02
9112,0.99,2023-07-01
4035,1.99,2023-05-23
601,1.99,2023-04-24
215,1.99,2023-01-09
1387,0.99,2023-07-20
2306,0.99,2023-03-16
1188,0.99,2023-06-12
3429,49.99,2023-07-20
7301,19.99,2023-09-02
7949,9.99,2023-09-15
9241,0.99,2023-01-29
3324,49.99,2023-08-31
4754,0.99,2023-11-24
5787,1.99,2023-04-07
8618,0.99,2023-11-21
3320,49.99,2023-02-14
9692,0.99,2023-11-12
3906,4.99,2023-05-02
2960,49.99,2023-09-21
1936,4.99,2023-01-05
3604,19.99,2023-03-21
1474,19.99,2023-03-13
3478,9.99,2023-02-26
2094,0.99,2023-06-30
5915,1.99,2023-08-11
2584,4.99,2023-07-09
4535,49.99,2023-03-30
7108,4.99,2023-05-11
3463,19.99,2023-12-05
3881,49.99,2023-01-09
7863,1.99,2023-02-20
1473,9.99,2023-01-15
1662,0.99,2023-03-16
7778,19.99,2023-07-16
4058,19.99,2023-04-22
1489,1.99,2023-05-30
4767,9.99,2023-09-13
8294,49.99,2023-05-12
8397,49.99,2023-11-05
6057,19.99,2023-07-04
2249,49.99,2023-06-27
5226,49.99,2023-03-15
335,9.99,2023-02-06
440,0.99,2023-07-21
3480,49.99,2023-11-07
1318,9.99,2023-01-18
5695,0.99,2023-09-27
6329,4.99,2023-02-16
7167,4.99,2023-07-31
8245,9.99,2023-11-23
4323,19.99,2023-05-12
6133,9.99,2023-10-22
2598,49.99,2023-04-02
7364,49.99,2023-07-28
8733,4.99,2023-04-22
3502,0.99,2023-12-22
9229,9.99,2023-03-11
8001,0.99,2023-09-14
4907,9.99,2023-05-29
5676,19.99,2023-04-05
1346,0.99,2023-06-05
7410,1.99,2023-08-29
2699,0.99,2023-10-29
3861,49.99,2023-07-03
6610,4.99,2023-03-17
3475,9.99,2023-10-06
1959,4.99,2023-10-08
4865,4.99,2023-07-27
9479,1.99,2023-09-19
6554,4.99,2023-02-08
3850,19.99,2023-02-21
5975,1.99,2023-11-22
8795,9.99,2023-10-28
6012,4.99,2023-01-26
1612,1.99,2023-09-23
6293,9.99,2023-08-16
4307,0.99,2023-07-24
6534,4.99,2023-02-02
2771,0.99,2023-08-25
8650,1.99,2023-08-23
1509,0.99,2023-03-03
3098,4.99,2023-12-24
5162,4.99,2023-10-07
8447,19.99,2023-06-25
264,0.99,2023-11-29
6321,4.99,2023-06-23
9318,1.99,2023-07-29
5543,1.99,2023-04-26
2728,9.99,2023-07-10
4251,4.99,2023-12-02
7337,9.99,2023-01-10
9192,1.99,2023-03-02
1214,4.99,2023-10-01
3380,49.99,2023-10-11
9876,0.99,2023-10-07
8206,9.99,2023-02-02
5664,9.99,2023-01-14
6882,19.99,2023-05-02
4116,49.99,2023-11-18
2932,1.99,2023-11-23
5321,4.99,2023-04-14
883,19.99,2023-08-18
7857,0.99,2023-12-05
1883,9.99,2023-08-10
4807,9.99,2023-04-20
2722,19.99,2023-07-14
3551,1.99,2023-03-08
1890,0.99,2023-10-04
2837,1.99,2023-02-08
7906,0.99,2023-09-29
7867,0.99,2023-06-06
9765,19.99,2023-04-04
3429,4.99,2023-03-25
2095,49.99,2023-11-05
9081,9.99,2023-06-20
7143,19.99,2023-03-23
92,9.99,2023-12-27
2156,4.99,2023-08-17
2301,4.99,2023-11-08
9532,1.99,2023-03-28
8460,4.99,2023-01-12
1222,49.99,2023-09-30
1624,9.99,2023-09-24
3297,0.99,2023-05-13
7200,9.99,2023-03-30
4550,19.99,2023-04-15
6449,19.99,2023-09-01
4609,0.99,2023-09-22
434,1.99,2023-11-04
2680,9.99,2023-10-09
3466,9.99,2023-02-26
7146,1.99,2023-06-23
9251,9.99,2023-12-29
8594,0.99,2023-01-08
310,9.99,2023-12-04
965,49.99,2023-02-23
2260,1.99,2023-06-13
2460,0.99,2023-01-28
7638,49.99,2023-03-22
6640,4.99,2023-04-12
5291,4.99,2023-08-18
4933,19.99,2023-12-18
6036,1.99,2023-01-26
5149,19.99,2023-03-19
8571,1.99,2023-02-13
4360,4.99,2023-10-31
6177,0.99,2023-07-11
3946,1.99,2023-05-20
4031,9.99,2023-10-19
5784,1.99,2023-02-23
9714,19.99,2023-02-07
6966,0.99,2023-03-14
8209,19.99,2023-03-10
1999,4.99,2023-12-10
7950,19.99,2023-11-17
4018,0.99,2023-11-11
460,1.99,2023-12-14
5830,49.99,2023-01-24
1073,49.99,2023-10-12
55,1.99,2023-04-07
7446,9.99,2023-02-07
5972,9.99,2023-12-16
6808,1.99,2023-06-13
4035,9.99,2023-06-08
6363,4.99,2023-08-25
1291,49.99,2023-04-22
2405,1.99,2023-03-19
9510,0.99,2023-08-18
4183,9.99,2023-03-17
849,4.99,2023-12-07
9100,9.99,2023-06-25
3082,19.99,2023-07-30
3307,49.99,2023-08-26
3036,49.99,2023-05-04
2056,4.99,2023-03-25
2445,19.99,2023-06-04
9072,19.99,2023-08-02
8911,0.99,2023-09-23
6248,9.99,2023-04-13
7249,0.99,2023-07-06
653,49.99,2023-02-26
880,49.99,2023-10-11
9952,9.99,2023-09-30
9239,4.99,2023-11-11
7568,1.99,2023-05-31
1430,1.99,2023-11-19
9442,1.99,2023-02-04
8327,1.99,2023-08-17
9083,49.99,2023-10-31
8323,49.99,2023-09-23
8735,1.99,2023-07-11
4692,0.99,2023-02-10
3433,19.99,2023-07-25
2001,9.99,2023-01-22
7260,19.99,2023-10-06
7334,19.99,2023-09-22
2530,4.99,2023-02-11
5985,9.99,2023-09-11
6660,0.99,2023-02-15
5107,19.99,2023-05-18
1563,49.99,2023-06-27
8441,19.99,2023-07-15
6515,19.99,2023-06-26
5783,4.99,2023-10-04
2074,0.99,2023-07-29
5315,19.99,2023-01-17
7752,4.99,2023-08-24
7780,9.99,2023-09-16
2714,19.99,2023-12-20
3343,4.99,2023-11-09
3017,4.99,2023-11-05
1947,19.99,2023-07-23
4548,1.99,2023-01-17
2459,0.99,2023-09-05
2101,19.99,2023-07-01
4852,9.99,2023-09-14
2400,19.99,2023-06-06
5086,49.99,2023-04-29
3077,1.99,2023-06-22
6304,1.99,2023-11-09
6899,0.99,2023-11-04
2827,9.99,2023-07-10
5927,0.99,2023-02-23
2132,9.99,2023-11-27
2490,0.99,2023-12-03
1910,9.99,2023-12-25
5080,49.99,2023-01-15
8371,49.99,2023-11-30
2789,19.99,2023-11-01
6940,0.99,2023-04-19
7595,19.99,2023-04-08
1078,4.99,2023-06-06
6386,4.99,2023-01-28
4347,4.99,2023-04-13
1104,9.99,2023-12-27
5029,4.99,2023-05-31
7963,9.99,2023-05-28
1241,19.99,2023-06-16
897,0.99,2023-06-11
9619,0.99,2023-11-08
4647,0.99,2023-07-04
3765,9.99,2023-09-17
1537,49.99,2023-05-04
3975,19.99,2023-10-16
3099,1.99,2023-02-18
2879,1.99,2023-09-16
6733,1.99,2023-12-06
6506,19.99,2023-01-05
7593,19.99,2023-06-02
9351,9.99,2023-08-21
3657,19.99,2023-12-17
6876,9.99,2023-03-24
1508,1.99,2023-02-19
3297,1.99,2023-06-11
7367,4.99,2023-06-12
1454,9.99,2023-05-18
1902,4.99,2023-02-08
8220,19.99,2023-06-17
9031,0.99,2023-03-04
3284,0.99,2023-10-31
5522,0.99,2023-01-02
7930,4.99,2023-06-14
1466,9.99,2023-03-23
7781,1.99,2023-07-25
8623,4.99,2023-10-11
9624,49.99,2023-12-29
1613,49.99,2023-03-28
1445,4.99,2023-01-14
4300,9.99,2023-03-30
6180,4.99,2023-10-23
5791,1.99,2023-05-10
3074,49.99,2023-09-21
9742,1.99,2023-08-17
2638,0.99,2023-05-07
8815,4.99,2023-10-06
8364,19.99,2023-10-19
2286,19.99,2023-09-05
6478,49.99,2023-08-09
7280,0.99,2023-08-30
7525,1.99,2023-08-20
5708,19.99,2023-02-01
6458,49.99,2023-11-01
2402,9.99,2023-03-10
3230,1.99,2023-12-06
3116,9.99,2023-02-06
6483,0.99,2023-06-30
4309,9.99,2023-11-25
5586,9.99,2023-06-25
7192,4.99,2023-06-14
260,4.99,2023-11-20
9503,0.99,2023-11-27
7587,0.99,2023-08-06
9087,1.99,2023-09-29
1719,19.99,2023-09-11
54,9.99,2023-03-28
69,19.99,2023-06-06
3249,1.99,2023-12-12
7381,1.99,2023-05-04
6990,0.99,2023-03-28
5885,19.99,2023-03-10
5813,19.99,2023-05-28
9551,49.99,2023-09-01
1133,49.99,2023-08-11
8589,0.99,2023-11-06
5833,1.99,2023-07-25
6189,4.99,2023-07-18
6554,19.99,2023-01-17
666,19.99,2023-06-18
9917,0.99,2023-05-13
6203,19.99,2023-05-22
888,1.99,2023-04-06
954,1.99,2023-11-25
7345,19.99,2023-11-16
6706,9.99,2023-12-21
475,49.99,2023-08-31
7387,9.99,2023-01-29
8568,0.99,2023-12-16
6247,4.99,2023-02-10
9254,4.99,2023-06-10
8955,49.99,2023-02-07
1136,0.99,2023-02-06
5995,9.99,2023-12-15
3360,1.99,2023-02-02
2441,1.99,2023-03-24
4041,19.99,2023-12-29
3041,9.99,2023-11-11
7710,1.99,2023-07-05
8961,0.99,2023-12-24
1837,19.99,2023-03-24
296,9.99,2023-12-02
4115,1.99,2023-11-12
4255,19.99,2023-08-27
641,0.99,2023-09-15
7398,1.99,2023-11-03
2889,49.99,2023-11-10
8318,19.99,2023-10-05
1988,0.99,2023-05-30
1946,19.99,2023-01-24
8526,9.99,2023-07-29
5392,1.99,2023-09-13
9124,4.99,2023-05-10
7222,19.99,2023-01-31
6396,19.99,2023-06-06
4622,4.99,2023-11-25
6123,9.99,2023-12-18
2204,4.99,2023-11-01
917,9.99,2023-04-18
3698,19.99,2023-05-23
464,9.99,2023-11-27
7878,9.99,2023-10-11
163,9.99,2023-11-04
1950,0.99,2023-08-06
2394,0.99,2023-02-18
7968,0.99,2023-04-11
4320,0.99,2023-07-24
452,1.99,2023-07-30
1044,19.99,2023-10-28
9942,49.99,2023-07-05
4818,49.99,2023-04-02
7556,4.99,2023-12-16
1983,49.99,2023-08-11
3307,19.99,2023-05-20
8195,0.99,2023-10-26
2778,4.99,2023-03-19
3523,1.99,2023-06-07
1572,49.99,2023-12-29
8841,0.99,2023-05-26
1985,49.99,2023-04-06
7098,49.99,2023-12-07
4882,9.99,2023-08-09
8582,49.99,2023-02-01
3983,0.99,2023-04-05
9108,4.99,2023-09-05
5457,19.99,2023-08-13
6565,4.99,2023-11-10
8327,19.99,2023-01-21
6199,49.99,2023-11-26
4544,1.99,2023-11-16
4554,49.99,2023-08-17
7346,4.99,2023-09-22
5798,49.99,2023-04-20
7964,4.99,2023-07-05
993,9.99,2023-09-18
6987,1.99,2023-10-06
9794,9.99,2023-04-07
452,4.99,2023-11-08
6282,0.99,2023-05-25
9021,0.99,2023-07-12
379,4.99,2023-11-18
7530,1.99,2023-10-09
5623,9.99,2023-03-17
9128,0.99,2023-06-26
6101,19.99,2023-02-07
6175,49.99,2023-06-28
2859,9.99,2023-09-03
5069,9.99,2023-09-19
4775,0.99,2023-01-10
5299,4.99,2023-08-26
1471,49.99,2023-12-02
3160,1.99,2023-04-19
5885,1.99,2023-04-14
4865,9.99,2023-01-24
3595,19.99,2023-04-25
2898,0.99,2023-04-30
6309,1.99,2023-01-05
2702,19.99,2023-06-21
2353,9.99,2023-02-21
3970,1.99,2023-11-24
7355,0.99,2023-07-11
7976,0.99,2024-01-01
4118,0.99,2023-07-22
614,0.99,2023-09-07
2006,4.99,2023-02-24
9815,1.99,2023-11-07
6814,0.99,2023-04-21
6203,0.99,2023-07-17
3607,4.99,2023-06-08
8726,9.99,2023-03-30
2197,4.99,2023-05-29
8552,0.99,2023-11-10
8188,49.99,2023-01-09
3430,0.99,2023-06-24
9810,4.99,2023-04-24
5008,19.99,2023-08-13
3383,19.99,2023-11-11
9559,9.99,2023-04-18
4714,49.99,2023-01-09
2871,19.99,2023-01-03
8251,4.99,2023-04-25
29,49.99,2023-10-12
8392,0.99,2023-01-20
6865,4.99,2023-09-21
3140,4.99,2023-04-18
5978,9.99,2023-02-07
1724,49.99,2023-08-23
4855,49.99,2023-11-02
7136,9.99,2023-06-27
474,0.99,2023-11-27
